Date,Open,High,Low,Close,Adj Close,Volume
2022-08-15,155.179993,157.789993,153.440002,156.809998,151.371597,8975200
2022-08-16,157.410004,157.919998,155.820007,156.410004,150.985474,7218400
2022-08-17,156.630005,159.339996,155.509995,157.699997,152.230743,6741100
2022-08-18,157.149994,159.660004,157.089996,159.020004,154.899750,6477500
2022-08-19,158.460007,159.740005,157.619995,157.690002,153.604202,6834200
2022-08-22,156.690002,157.740005,154.419998,156.899994,152.834671,9147000
2022-08-23,159.100006,162.339996,158.710007,161.990005,157.792801,10354800
2022-08-24,161.660004,163.350006,160.669998,163.190002,158.961700,9468100
2022-08-25,163.919998,164.899994,162.610001,164.619995,160.354630,8050700
2022-08-26,164.179993,166.130005,162.460007,163.410004,159.175995,7765800
2022-08-29,163.889999,166.830002,163.639999,164.630005,160.364380,8462600
2022-08-30,162.320007,162.559998,158.759995,160.619995,156.458298,8814300
2022-08-31,157.610001,161.410004,156.149994,158.059998,153.964615,13582700
2022-09-01,156.479996,156.880005,153.229996,155.539993,151.509903,8244400
2022-09-02,158.240005,159.130005,156.720001,157.850006,153.760056,7526600
2022-09-06,159.889999,159.990005,155.710007,157.119995,153.048965,8550000
2022-09-07,154.059998,155.820007,152.619995,155.110001,151.091064,9442100
2022-09-08,155.589996,156.380005,153.380005,155.949997,151.909286,9232500
2022-09-09,158.410004,160.649994,157.529999,159.970001,155.825134,8261100
2022-09-12,162.809998,164.529999,161.250000,162.500000,158.289566,8920800
2022-09-13,161.410004,162.660004,158.740005,159.410004,155.279633,10308300
2022-09-14,160.940002,163.570007,160.350006,163.270004,159.039627,11160800
2022-09-15,160.679993,161.699997,159.580002,160.619995,156.458298,9665000
2022-09-16,160.520004,161.139999,155.610001,156.449997,152.396317,43741600
2022-09-19,152.929993,156.949997,152.800003,156.899994,152.834671,6813800
2022-09-20,156.039993,156.850006,154.339996,156.279999,152.230743,8955200
2022-09-21,158.309998,158.779999,154.949997,155.009995,150.993652,6877000
2022-09-22,157.600006,158.279999,154.740005,154.889999,150.876755,6981100
2022-09-23,149.750000,150.179993,143.660004,144.770004,141.018967,13919700
2022-09-26,143.570007,145.050003,140.889999,140.960007,137.307693,9444000
2022-09-27,142.289993,143.770004,140.460007,141.020004,137.366135,10121000
2022-09-28,142.080002,146.440002,141.399994,145.779999,142.002777,8279800
2022-09-29,144.509995,145.410004,142.270004,144.770004,141.018967,8197600
2022-09-30,144.029999,145.139999,142.490005,143.669998,139.947479,9402700
2022-10-03,148.970001,152.339996,148.300003,151.729996,147.798630,9597400
2022-10-04,154.429993,157.880005,153.630005,157.630005,153.545776,9520200
2022-10-05,155.839996,159.729996,154.800003,158.529999,154.422440,10633100
2022-10-06,157.339996,161.940002,157.199997,161.419998,157.237549,9498300
2022-10-07,162.509995,163.929993,159.059998,160.029999,155.883575,9972500
2022-10-10,161.000000,161.470001,156.440002,157.139999,153.068451,5904500
2022-10-11,154.750000,159.929993,154.110001,157.169998,153.097672,7533300
2022-10-12,156.139999,158.809998,155.520004,157.639999,153.555496,4942000
2022-10-13,156.350006,165.990005,156.350006,165.279999,160.997528,10227500
2022-10-14,164.039993,165.460007,159.929993,160.139999,155.990723,7327900
2022-10-17,163.289993,164.910004,161.100006,161.309998,157.130402,5890400
2022-10-18,162.360001,163.309998,158.960007,162.720001,158.503876,5631200
2022-10-19,163.589996,169.210007,163.589996,168.000000,163.647064,9766800
2022-10-20,169.300003,171.820007,167.940002,168.960007,164.582199,8871500
2022-10-21,169.149994,173.839996,168.850006,173.190002,168.702591,7971300
2022-10-24,172.080002,174.669998,171.610001,173.130005,168.644150,7007700
2022-10-25,173.059998,175.000000,172.169998,174.929993,170.397507,7280600
2022-10-26,175.320007,178.479996,175.169998,177.089996,172.501541,6865300
2022-10-27,179.889999,181.399994,177.479996,177.899994,173.290543,9177400
2022-10-28,181.470001,182.860001,176.529999,179.979996,175.316666,10773900
2022-10-31,178.059998,183.839996,178.059998,180.899994,176.212830,13281000
2022-11-01,183.869995,184.500000,181.899994,182.220001,177.498627,9185600
2022-11-02,180.929993,182.899994,178.270004,178.500000,173.875000,8087500
2022-11-03,177.970001,182.190002,177.410004,181.130005,176.436874,6607800
2022-11-04,184.839996,185.399994,180.600006,183.419998,178.667542,7491900
2022-11-07,182.500000,186.380005,182.110001,185.610001,180.800797,7578000
2022-11-08,185.320007,186.250000,183.860001,185.339996,180.537766,6308200
2022-11-09,183.610001,183.809998,177.220001,177.929993,173.319778,8021700
2022-11-10,182.229996,182.330002,178.039993,181.300003,176.602463,6981500
2022-11-11,184.050003,187.100006,183.889999,186.460007,181.628769,8428300
2022-11-14,186.309998,189.679993,186.179993,186.550003,181.716431,9722400
2022-11-15,187.119995,188.440002,185.270004,188.050003,183.177567,7747300
2022-11-16,186.539993,187.820007,183.679993,184.990005,180.196854,7941100
2022-11-17,181.509995,184.229996,180.270004,184.089996,180.707291,6550500
2022-11-18,180.960007,183.410004,179.649994,182.990005,179.627502,7661500
2022-11-21,179.729996,181.699997,175.820007,181.240005,177.909668,8432900
2022-11-22,183.750000,186.559998,183.080002,185.889999,182.474228,9018000
2022-11-23,183.210007,185.149994,182.580002,184.240005,180.854538,5831200
2022-11-25,184.889999,185.300003,183.309998,183.699997,180.324448,2796400
2022-11-28,180.279999,181.470001,177.960007,178.360001,175.082581,9365500
2022-11-29,180.259995,181.850006,179.649994,181.029999,177.703522,6985400
2022-11-30,182.850006,183.339996,179.619995,183.309998,179.941620,10936700
2022-12-01,184.259995,184.550003,181.440002,182.490005,179.136688,5217400
2022-12-02,181.529999,183.630005,179.929993,181.029999,177.703522,6852300
2022-12-05,182.669998,182.949997,174.630005,176.559998,173.315659,8162200
2022-12-06,175.509995,178.059998,171.119995,172.009995,168.849274,8765000
2022-12-07,171.059998,174.580002,170.850006,172.520004,169.349899,6936300
2022-12-08,176.250000,176.399994,172.029999,173.539993,170.351151,8076600
2022-12-09,172.300003,173.190002,167.929993,168.000000,164.912949,10754300
2022-12-12,168.929993,170.520004,167.710007,169.750000,166.630783,9364900
2022-12-13,173.570007,174.460007,172.479996,173.529999,170.341339,7838800
2022-12-14,174.490005,174.919998,171.270004,172.330002,169.163391,7045500
2022-12-15,170.600006,171.369995,168.059998,171.039993,167.897095,7272900
2022-12-16,168.529999,170.149994,167.100006,168.720001,165.619720,23876000
2022-12-19,170.110001,170.820007,168.250000,169.880005,166.758408,7131600
2022-12-20,169.809998,173.289993,169.600006,172.669998,169.497147,6199100
2022-12-21,175.190002,175.960007,173.160004,174.699997,171.489838,5479400
2022-12-22,175.160004,175.210007,168.330002,172.080002,168.917969,5755000
2022-12-23,174.100006,177.580002,173.690002,177.399994,174.140213,6079100
2022-12-27,178.360001,180.229996,177.399994,179.630005,176.329254,5168000
2022-12-28,178.860001,179.300003,175.929993,176.979996,173.727936,4494400
2022-12-29,176.649994,179.199997,176.649994,178.320007,175.043320,4142100
2022-12-30,178.029999,179.949997,177.699997,179.490005,176.191818,5005100
2023-01-03,178.039993,179.000000,171.509995,173.990005,170.792877,7565400
2023-01-04,170.949997,174.289993,170.850006,172.139999,168.976883,7684500
2023-01-05,171.500000,176.190002,171.240005,175.240005,172.019928,6088200
2023-01-06,177.020004,179.389999,175.699997,176.559998,173.315659,7191200
2023-01-09,178.259995,178.330002,174.380005,175.179993,171.961014,8385600
2023-01-10,176.399994,176.710007,173.720001,176.039993,172.805206,8307000
2023-01-11,177.889999,178.139999,174.300003,175.199997,171.980652,6962600
2023-01-12,175.990005,178.369995,175.899994,177.080002,173.826111,6891400
2023-01-13,177.089996,177.990005,175.679993,177.559998,174.297272,5726300
2023-01-17,178.440002,181.320007,178.179993,180.490005,177.173447,10697700
2023-01-18,180.820007,182.380005,176.940002,177.229996,173.973343,8899200
2023-01-19,176.610001,179.949997,176.160004,179.000000,175.710815,5907200
2023-01-20,178.809998,181.360001,177.520004,180.899994,177.575897,10477900
2023-01-23,181.210007,182.550003,180.029999,180.660004,177.340317,8381300
2023-01-24,181.089996,182.000000,178.699997,180.830002,177.507187,5989000
2023-01-25,179.289993,180.029999,176.350006,179.080002,175.789352,6727500
2023-01-26,184.990005,187.809998,183.479996,187.789993,184.339294,14307800
2023-01-27,184.229996,184.229996,177.919998,179.449997,176.152557,19654700
2023-01-30,178.000000,178.339996,173.669998,174.199997,170.999023,11476000
2023-01-31,172.750000,174.630005,171.419998,174.020004,170.822327,14481300
2023-02-01,173.309998,173.660004,169.539993,171.360001,168.211212,11526400
2023-02-02,171.130005,171.429993,166.820007,169.009995,165.904373,10463400
2023-02-03,169.860001,171.550003,168.490005,169.449997,166.336304,8404900
2023-02-06,169.559998,170.119995,167.369995,169.639999,166.522827,7659500
2023-02-07,170.070007,174.389999,169.610001,174.089996,170.891037,10256500
2023-02-08,172.479996,174.070007,169.470001,170.000000,166.876205,9784700
2023-02-09,170.229996,170.660004,168.000000,168.440002,165.344879,10123400
2023-02-10,170.800003,172.729996,170.779999,171.970001,168.810013,11602400
2023-02-13,171.320007,171.899994,169.770004,171.009995,167.867630,9442900
2023-02-14,170.479996,173.509995,169.979996,172.320007,169.153580,8077300
2023-02-15,169.399994,169.520004,167.500000,169.009995,167.371017,8885700
2023-02-16,168.190002,168.660004,166.399994,166.570007,164.954697,6727500
2023-02-17,164.729996,164.839996,161.850006,162.850006,161.270767,9612100
2023-02-21,162.179993,163.750000,160.699997,161.000000,159.438705,7259700
2023-02-22,160.279999,161.660004,158.910004,160.350006,158.795013,6205900
2023-02-23,162.250000,162.839996,160.559998,161.929993,160.359680,6445500
2023-02-24,160.770004,162.600006,159.149994,162.410004,160.835037,5330200
2023-02-27,163.009995,163.369995,161.919998,162.820007,161.241058,6386800
2023-02-28,164.320007,164.320007,160.279999,160.770004,159.210938,10854200
2023-03-01,160.919998,163.589996,160.589996,162.050003,160.478531,7470400
2023-03-02,161.979996,163.490005,161.589996,162.559998,160.983566,5582000
2023-03-03,160.869995,165.580002,160.419998,164.960007,163.360306,6007500
2023-03-06,164.339996,166.800003,163.809998,166.169998,164.558563,7703600
2023-03-07,165.699997,166.600006,163.580002,164.029999,162.439316,7393000
2023-03-08,163.229996,165.289993,161.380005,162.990005,161.409409,5435800
2023-03-09,163.789993,165.490005,160.190002,160.509995,158.953445,6214700
2023-03-10,160.940002,164.669998,158.669998,159.669998,158.121597,7385800
2023-03-13,156.440002,160.949997,153.800003,158.710007,157.170914,10106100
2023-03-14,158.259995,164.020004,157.880005,160.759995,159.201019,10035200
2023-03-15,155.589996,157.949997,152.009995,153.800003,152.308533,14063100
2023-03-16,150.160004,155.470001,149.910004,154.289993,152.793762,12849600
2023-03-17,153.619995,155.380005,150.600006,152.339996,150.862686,33161800
2023-03-20,151.740005,155.779999,151.289993,154.580002,153.080963,8469200
2023-03-21,157.160004,159.570007,156.470001,159.309998,157.765091,9753500
2023-03-22,159.869995,160.059998,155.929993,156.070007,154.556519,6315000
2023-03-23,157.020004,158.759995,153.139999,154.520004,153.021545,7859400
2023-03-24,152.100006,156.649994,151.830002,156.059998,154.546600,6600100
2023-03-27,157.399994,158.479996,155.690002,157.649994,156.121185,7006800
2023-03-28,157.279999,160.190002,156.679993,159.490005,157.943344,5605400
2023-03-29,160.619995,161.320007,159.330002,160.860001,159.300064,7569700
2023-03-30,162.250000,163.009995,161.580002,162.389999,160.815216,6322400
2023-03-31,162.699997,163.720001,162.149994,163.160004,161.577759,7041400
2023-04-03,169.800003,171.100006,168.919998,169.949997,168.301910,12868200
2023-04-04,171.139999,171.139999,167.720001,169.039993,167.400726,7521400
2023-04-05,169.259995,170.440002,167.740005,169.880005,168.232590,6478100
2023-04-06,169.350006,169.410004,167.130005,167.649994,166.024216,5803200
2023-04-10,168.490005,169.679993,167.309998,168.289993,166.658005,5923500
2023-04-11,169.070007,170.339996,168.070007,169.220001,167.578995,5469600
2023-04-12,170.449997,171.119995,169.470001,169.820007,168.173172,6157900
2023-04-13,170.250000,172.470001,169.820007,172.089996,170.421158,6856600
2023-04-14,172.500000,172.880005,171.220001,172.440002,170.767761,4930700
2023-04-17,172.389999,172.539993,170.220001,170.919998,169.262497,7006000
2023-04-18,170.820007,172.389999,170.130005,170.520004,168.866394,8045600
2023-04-19,169.460007,170.740005,169.100006,170.679993,169.024826,5506800
2023-04-20,168.759995,170.059998,168.020004,169.850006,168.202881,5851100
2023-04-21,169.830002,170.589996,168.839996,169.119995,167.479950,7179000
2023-04-24,169.100006,172.380005,168.580002,171.479996,169.817062,7177600
2023-04-25,170.320007,170.399994,168.429993,168.990005,167.351227,5807200
